video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"M1oDz7331wk","Yürek Çıkmazı 2. Bölüm","2022-11-08T22:48:44Z","UCIA85MRFNC7bDWABtBmBHDg","Yürek Çıkmazı TRT","1","22.15.11","2458797","0","1253"
"MbC_i0c389s","Beşiktaş 3-1 Serik Belediyespor MAÇ ÖZETİ (Ziraat Türkiye Kupası 4.Tur Maçı) / 09.11.2022","2022-11-09T20:08:38Z","UCB6zRZNuDLdHK7VMH8r_HKg","Beşiktaş Haberleri","17","22.15.11","193528","0","311"
"XPobbHRQNMU","Galatasaray 2-1 Yeşilyurt D.Ç Ofspor MAÇ ÖZETİ (Ziraat Türkiye Kupası 4.Tur Maçı) / 08.11.2022","2022-11-08T20:17:52Z","UC-uNDqkestIRRNuE8QhROqw","Galatasaray Haberleri","17","22.15.11","539376","0","629"
"rjPPhiFVHZ0","The perfect swipe challenge👏💯Öykü and her Mom","2022-11-09T07:00:12Z","UCjS0hMS5sneIgsb3PjBc0Bw","Oyuncak Avı","24","22.15.11","1075004","0","54"
"z3lg3infE3k","Olsun Be (1.Bölüm) Konuk: CZN Burak @Czn Burak","2022-11-07T17:58:27Z","UCCsdGCxobBuWh1dUYCeRBoQ","P!NÇ","24","22.15.11","1388173","0","4822"
"kYoJ9J9kPSA","Genius level escape method l TikTok Creative Humor Video lFunny Video Long Mom#Shorts","2022-10-29T10:00:36Z","UCobCsXaWsPawN22tXWH0cbw","GuiGe","24","22.15.11","123392582","0","2433"
"rpKa6MWlkvk","Kendine gel Ezgizem","2022-11-09T11:55:15Z","UCISNBzxacsHMXA1rKLMwJhQ","Ezgizem","22","22.15.11","709484","0","226"
"EShMQOvpvVg","John Wick 4 | Altyazılı Fragman 2","2022-11-10T16:06:06Z","UC-VzHiGl3Be3t3Z94OIwg4w","Box Office Türkiye","1","22.15.11","695384","0","928"
"yRgK5MvA-Pk","CCTV footage shows moment explosion goes off in Istanbul's busy avenue","2022-11-13T16:45:02Z","UCIzXayRP7-P0ANpq-nD-h5g","The Sun","25","22.15.11","774542","0","1769"
"0nO6XlgElTQ","Anne Sen Kapıda Dur Tamam Mı? | Duruşma #shorts","2022-10-31T15:30:00Z","UCVbJgVrQuykBHq-rvf6BdtQ","Komedi Dünyası","1","22.15.11","837385","0","45"
"73OJRSnBsS8","Bir Beyaz Gecelik Meselesi | Yalı Çapkını 8. Bölüm (SON SAHNE)","2022-11-11T21:17:07Z","UCyahIZNtNmqK1LeNF0KlFZw","Yalı Çapkını","24","22.15.11","1997898","0","1576"
"Q5sTG_c5sNY","İstiklal Caddesi'nde patlama! Can kaybı ve yaralılar var! | Taksim son durum","2022-11-13T13:37:33Z","UC8rh34IlJTN0lDZlTwzWzjg","TVNET","25","22.15.11","138131","0","321"
"JzTkQBh80mA","SEVGİLİNİ HİÇ ALDATTIN MI? (YAPTIM-YAPMADIM CHALLENGE) w/@Selinay Yalçın","2022-11-11T16:00:21Z","UCZzORUZfSrKh3I198H-qrzA","Feride Özdinç","24","22.15.11","86999","0","284"
"2LOL8G1yO6k","MINECRAFT ON 1000 PING ZOMBIE LOVE CURSE - Monster School Minecraft Animation #shorts","2022-11-09T11:00:03Z","UC3VBuU-Ywv1qJGXLk05R-Dg","Monster School","1","22.15.11","10090785","0","161"
"weqI_zo3k9w","Serêkaniyê û Avaşîn","2022-11-11T19:05:17Z","UCUOBzJZuMHa_cw7mMSCtLww","Hunergeha Welat","10","22.15.11","124931","0","1069"
"zYM1QWIapvM","Derya'dan şok eden itiraf! - İlk 20 Dakika | Müge Anlı ile Tatlı Sert 14 Kasım 2022","2022-11-14T08:26:23Z","UCUVZ7T_kwkxDOGFcDlFI-hg","atv","24","22.15.11","206857","0","186"
"Uw5QbNYmICI","Kral Şakir 222. Bölüm: Şakacı Eşek","2022-11-11T15:00:31Z","UCtQvrl_0E7ozHb_c8Fy4oWA","Kral Şakir","1","22.15.11","93777","0","48"
"h862zdT0Q70","Ben Bu Cihana Sığmazam 8. Bölüm @atv","2022-11-08T22:42:20Z","UCIqv8kcV_-VKoOXB1WXKQqA","Ben Bu Cihana Sığmazam","24","22.15.11","2934671","0","1507"
"TdyB18EgX4I","Yalanı Bırak","2022-11-10T10:03:01Z","UCXyvp65qBKW58GL5lnybXGw","Sakiler - Topic","10","22.15.11","87985","0","0"
"cK0HBNrccpk","Gecenin Ucunda 7. Bölüm 2. Fragman (15 Kasım Salı 20.00' de Star'da!)","2022-11-13T20:30:23Z","UCxj-uh4HbLyGUvJf2Rsqnbg","Gecenin Ucunda","1","22.15.11","826558","0","692"
"4wbwVThum_0","PARTY PANIC BOMBACI MÜLAYİMLER ve BUZ PİSTİ YARIŞLARI! | sesegel çocuk PARTY PANIC OYNUYORUZ","2022-11-11T14:11:36Z","UC4AVaJ6fWMwXVst0Pexx8iA","Sesegel Çocuk","24","22.15.11","101503","0","140"
"OifjznDBxYk","Beyoğlu'ndaki Saldırıyı Gerçekleştiren Teröristin İfadesi Ortaya Çıktı","2022-11-14T12:20:09Z","UC9dzpl4QlegNww6aHEEowyw","İhlas Haber Ajansı","25","22.15.11","70372","0","160"
"Mm5ZZIflscM","SIFIRINCI KAT VS YÜZÜNCÜ KAT KORE'NİN EN İYİ OTELLERİNDE KALDIM!","2022-11-07T14:00:10Z","UCHEqoPq5lQV_ckyvFruNhAQ","Meryem Can","24","22.15.11","1964608","0","4293"
"9d-hs4nFd0U","ABSÜRT TEKLİF ET - NUMARANI FORUMDA PAYLAŞMAK İSTİYORUM w/Sosyal Terapi","2022-11-12T10:00:06Z","UCIfKMW1uAOC3yyrBqpthTLw","Emirhan Özhan","24","22.15.11","48183","0","215"
"e4OrXe1pyrQ","milföy hamurundan pizza tost denedim #DeneyManmutfakta #shorts","2022-11-13T20:00:27Z","UCIfaKPaqVG8qSCjfmkvHeiQ","Hasanmucci","22","22.15.11","446368","0","213"
"Fd5nDUMH7lc","Güzel Günler | 1. Bölüm","2022-11-06T21:30:02Z","UCBq6tAuxXBbEGl-r8WMA-Lg","Güzel Günler","24","22.15.11","2322769","0","1423"
"GDuwQK2iXoU","İNTERNETİ KESMEK NEYİN HABERCİSİ? - Selahattin Demirtaş, Süleyman Soylu, İstiklal Caddesi,Diyarbakır","2022-11-14T06:57:53Z","UCT2Bh5Xd5NLMnO69_QW2UKg","Can ATAKLI","24","22.15.11","84702","0","578"
"GS_3c0Bkeg8","Onlarla konusuyorum","2022-11-09T10:09:21Z","UC9XpT4jLb0RNyUgWxtrPPXA","Defkhan - Topic","10","22.15.11","145953","0","0"
"lyZuA_uh8Zk","BİR GÜNLÜĞÜNE HOLLANDA'DA AT BAKICISI OLDUM","2022-11-11T14:00:34Z","UCZONMEwQlgfq-iMh01rFCpA","Cemre Solmaz","24","22.15.11","89198","0","2806"
"cqjVaHUA7yY","Camdaki Kız | 56. Bölüm","2022-11-10T20:44:59Z","UCMwY5ruym-hu3TNA3XwSTZw","Camdaki Kız","24","22.15.11","2175102","0","3155"
"BOuOixb-59I","Tanesi 20 TL ye Satılan Meşhur Katmer Simit Poğaçayı Az Bir Malzemeyle Yaptım❗️Denemeyen Kalmasın😍","2022-11-11T16:37:15Z","UCrt0K9Tx3CzO_WTNTGmbTdw","Bera Tatlı Dünyası","22","22.15.11","81028","0","109"
"jWtrWnpdOFc","Darmaduman 4. Bölüm 1. Fragmanı | İyi Baba Mı Dert Kötü Baba Mı?","2022-11-14T16:57:08Z","UCyo7EA5Mcq7hFH5gKqAhU5g","Darmaduman","24","22.15.11","531324","0","795"
"PvZrtp1AKy8","O, ölmez... #10Kasım","2022-11-08T13:25:00Z","UC8taW8Ljy9xA_tiWy-1OPww","Türkiye İş Bankası","29","22.15.11","6551876","0","166"
"YHZUS0Smr6s","iddaa.com | Manchester City 1-2 Brentford MAÇ ÖZETİ | Premier League - 2022/23","2022-11-12T15:05:06Z","UCPe9vNjHF1kEExT5kHwc7aw","beIN SPORTS Türkiye","17","22.15.11","479876","0","685"
"-UzhZtCesaY","Yaren Doğan - Kaktüs (Official Video)","2022-11-11T15:30:00Z","UCazM5oX41f0eDAcb4N63l-w","MuzikPlay","10","22.15.11","362779","0","3275"
"yi5QVHzOyUE","Hünkar Göksu - Kafa Duman ( Samet Yıldırım Remix ) Dertlerim çok kafa duman duman","2022-11-11T14:00:24Z","UCxCqp0D03DDchdWwTEMIEaA","Samet Yıldırım Official","10","22.15.11","105663","0","58"
"wmRU91n_VMk","NETFLIX KOMBOSU YAPTIM - SANAT FİLMİ ÇEKTİM :)","2022-11-07T15:05:43Z","UCTpnOrDAyEUsCCfC0AE6zDw","Murat Soner","24","22.15.11","1311092","0","3357"
"Qyf4sJKayBc","Magician + Food = 😱🍕","2022-11-11T19:28:05Z","UC3IjgjgWtpLTCrR0shGXKVg","SeanDoesMagic","24","22.15.11","2885452","0","1025"
